id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28445279,Boutique Studio at best area (2.1),13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Seefeld,47.35731,8.55337,Private room,0,2,112,2026-05-29,1.18,55,325,15,
28484637,"Sunny, central and peaceful home at the river",5217107,1462675568397761827,Emre,Kreis 10,Wipkingen,47.38853,8.53419,Entire home/apt,,4,5,2021-08-19,0.05,1,0,0,
28607214,Zimmer mit eigenem DuschBad / room with  bath,2904606,1462526950138092578,Sigrid,Kreis 7,Hottingen,47.36875,8.55794,Private room,0,5,40,2026-06-26,0.42,2,133,4,
28620125,Family Royal Suite 44m2 at the best area 3.3,13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Seefeld,47.35765,8.55316,Entire home/apt,0,2,152,2026-06-13,1.61,55,304,29,
28648431,2.5 Zimmer Wohnung nahe Tramstation in Zürich City,216173844,1469134173716626786,Laila,Kreis 11,Seebach,47.41826847077293,8.548267520964146,Entire home/apt,0,6,3,2025-08-11,0.21,1,146,2,
28679682,Executive 1BD flat / city center (Hösch 2),23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.35733,8.55358,Entire home/apt,,2,68,2026-05-18,0.72,145,0,27,
28681766,Very spacious studio / city center (Parkview 4),23561865,1465274926504678242,Dimiter,Kreis 7,Hottingen,47.36728,8.55366,Entire home/apt,0,2,93,2026-06-05,0.99,145,23,19,
28700460,Cosy tiny house - 2 rooms,180987045,1468746849815683595,Natalie,Kreis 3,Alt-Wiedikon,47.36405,8.52195,Entire home/apt,,4,7,2019-07-22,0.08,1,0,0,
28701312,Suite at the best area (2.2),13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Seefeld,47.35932,8.55257,Entire home/apt,,2,178,2026-06-18,1.89,55,290,30,
28727397,Loft with view over Zurich,101573780,1467218612255142629,Michael,Kreis 9,Altstetten,47.38873,8.49345,Entire home/apt,,15,45,2024-08-12,0.48,1,0,0,
28766337,Boutique suite at the best area of Zürich (3.2),13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Mühlebach,47.35885,8.5535,Entire home/apt,,2,208,2026-06-17,2.21,55,323,49,
28792518,Junior Suite in a prime location (3.1.),13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Mühlebach,47.35796,8.55425,Entire home/apt,0,2,149,2026-06-04,1.60,55,328,15,
28848808,kleine Auszeit nahe am ETH Hönggerberg/Kieferberg,216926855,1469139308622872929,Osaro,Kreis 11,Affoltern,47.41191,8.51615,Private room,0,5,105,2026-06-15,1.94,1,100,20,
28884429,Apartment with balcony (4.2),13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Seefeld,47.35732,8.55337,Entire home/apt,,2,178,2026-06-18,1.93,55,328,32,
28909599,Junior Suite at the trend area of Zürich (5.2),13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Seefeld,47.35899,8.55263,Entire home/apt,0,2,155,2026-06-17,1.67,55,229,40,
28944839,Villa-SuiteZurichberg,94601949,1462858300617449727,Judy,Kreis 7,Fluntern,47.37666,8.56607,Private room,0,2,42,2026-05-28,0.45,6,224,7,
29009793,Comfortable apartment with view on Lake Zurich,1159284,1462538540249603449,Sven,Kreis 8,Weinegg,47.35425,8.56222,Entire home/apt,,5,28,2026-05-01,0.30,1,0,3,
29050050,Family Royal Suite with balcony with balcony 4.3,13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Seefeld,47.35785,8.55283,Entire home/apt,0,1,214,2026-06-17,2.27,55,293,42,
29142984,"Central Loft w. sauna, garden and private parking",19785049,1463090968642159426,Harm,Kreis 3,Sihlfeld,47.37967,8.50604,Entire home/apt,,2,338,2026-06-26,4.55,2,327,52,
29182814,moderne Unterkunft im lebhaften Stadtzentrum,12341186,1462885506015720253,Maria,Kreis 4,Werd,47.37051,8.52837,Private room,0,2,377,2026-06-15,4.03,1,108,85,
29212259,Alhambra - close to the city and nature,119109136,1468215019905252560,Claudio,Kreis 9,Albisrieden,47.36698,8.49411,Entire home/apt,0,2,187,2026-06-22,2.00,1,127,19,
29232857,Free Parking Optimum Petrol Studio,22513551,1463181589806066941,Optimum Apartment,Kreis 3,Friesenberg,47.358791,8.49792,Entire home/apt,,5,35,2025-10-01,0.38,4,0,1,
29293306,Lovely room in the most charming flat in Zürich :),12943781,1462899241586861921,Katrin,Kreis 5,Escher Wyss,47.39032,8.52249,Private room,,2,19,2024-04-18,0.20,2,0,0,
29362212,"Zürich Kreis 5, Prime Tower Umgebung",202944853,1469058969892249163,Eluard,Kreis 5,Escher Wyss,47.38743,8.51414,Entire home/apt,0,4,47,2026-06-14,0.50,1,358,4,
29404842,Loftstudio,13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Seefeld,47.35748,8.55412,Entire home/apt,0,2,97,2025-07-11,1.04,55,315,3,
29655342,Cozy studio with great city and lake connections,100886524,1467211040003849001,David,Kreis 3,Sihlfeld,47.38015,8.50234,Entire home/apt,0,2,298,2026-06-28,3.21,1,84,48,
29692684,Nice 2.5 Maisonette in Zürich in a quit area,20462872,1463108401629978676,Irina,Kreis 11,Affoltern,47.42027,8.50573,Entire home/apt,,2,10,2021-04-28,0.11,1,0,0,
29769890,Cosy room in Zurich,19395155,1463077685971706855,Laurence,Kreis 2,Enge,47.36172,8.52793,Private room,0,1,4,2018-12-22,0.04,1,364,0,
29770166,Private Room + Bath  - 10min to Zurich Mainstation,18455156,1462606130176695102,Chiphong,Kreis 2,Wollishofen,47.338333,8.520233,Private room,,7,71,2021-11-04,0.77,1,0,0,
29926557,Binz 111-B128,101179485,1467213980011123819,Vinh,Kreis 3,Alt-Wiedikon,47.3609,8.51769,Entire home/apt,0,1,94,2026-06-05,1.02,1,233,23,
29989383,Two Room Comfort Apartment sleeps 4,96791954,1467166014629117159,Arno,Kreis 4,Werd,47.36995,8.52568,Entire home/apt,,1,86,2026-05-29,0.95,5,178,3,
29990461,Three Room Comfort Apartment sleeps 5,96791954,1467166014629117159,Arno,Kreis 3,Sihlfeld,47.36969,8.52535,Entire home/apt,,1,171,2026-06-07,1.86,5,175,2,
29990566,Two Room Deluxe Apartment sleeps 2 ( max 4),96791954,1467166014629117159,Arno,Kreis 3,Sihlfeld,47.36924,8.52537,Entire home/apt,,1,21,2026-02-01,0.23,5,165,3,
29990656,One Room Junior Apartment sleeps 2,96791954,1467166014629117159,Arno,Kreis 4,Werd,47.37072,8.52686,Entire home/apt,,1,20,2026-06-15,0.24,5,122,6,
29990728,Two Room Superior Apartment sleeps 2 (max 4),96791954,1467166014629117159,Arno,Kreis 4,Werd,47.37106,8.52595,Entire home/apt,,1,95,2026-04-23,1.06,5,177,8,
30171704,Lovely brandnew penthouse studio with dream views,13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Seefeld,47.35889,8.55289,Entire home/apt,0,2,140,2026-06-19,1.51,55,277,31,
30223460,"Zimmer nähe Airport, Messe, mit ÖV City",99991407,1462870349947704802,Gabi,Kreis 11,Seebach,47.41728210449219,8.54832935333252,Private room,1,1,39,2026-07-01,0.83,3,7,24,
30239388,Executive 1BR Centrally Located + Balcony,3528377,1462530422966496877,Marc,Kreis 4,Hard,47.3829,8.50767,Entire home/apt,,1,138,2025-01-13,1.49,7,112,0,
30415457,"Parterrezimmer II in EFH Zürich-Hottingen, Kreis 7",10487269,1462841927338891645,Christine,Kreis 7,Hottingen,47.36642,8.56304,Private room,0,1,49,2026-01-18,0.53,4,164,1,
30686329,Private double-room in Zurich city centre,19367610,1463077081623548497,Charlene,Kreis 4,Langstrasse,47.37411,8.5296,Private room,,14,0,,,3,0,0,
30710753,Beautiful flat in the heart of Zürich,18470654,1463054927562131652,Mathieu,Kreis 4,Hard,47.37933,8.51021,Entire home/apt,,3,5,2022-08-28,0.05,1,0,0,
30901675,Enjoy the  city lights but relax in peace & quiet,8061776,1462748163379360629,Salvia,Kreis 2,Wollishofen,47.33307,8.53474,Private room,,3,2,2023-11-27,0.02,3,0,0,
31327304,Artist Apartment Downtown,234509985,1469248850440708624,Matthias,Kreis 6,Oberstrass,47.38156,8.54923,Private room,0,1,38,2025-07-04,1.50,1,177,1,
31445961,Private room next to the lake,50589115,1465775319493583161,Moyuan,Kreis 2,Enge,47.35289,8.53337,Private room,,1,17,2023-12-01,0.46,4,0,0,
31606785,"Cosy, centrally located Room",10790544,1462575840734954089,Nadine,Kreis 10,Wipkingen,47.39531,8.52095,Private room,0,2,100,2026-06-18,1.16,3,24,12,
31658829,"Cozy apartment in Zurich, Binz",227286241,1469209984204155403,Lydia,Kreis 3,Alt-Wiedikon,47.36161,8.51423,Entire home/apt,,30,0,,,2,362,0,
31773907,Flat in Wiedikon - Goldbrunnenplatz,43100236,1465639952443266549,Pierre,Kreis 3,Alt-Wiedikon,47.36964,8.5153,Entire home/apt,,5,8,2023-12-29,0.09,1,0,0,
31917101,Best hood in Zurich,12888535,1462897932674139532,A,Kreis 5,Gewerbeschule,47.38309,8.52927,Entire home/apt,0,5,10,2024-12-31,0.21,1,178,0,
32053770,Nice and big 1 BR flat city center/near lake (D8),23561865,1465274926504678242,Dimiter,Kreis 8,Mühlebach,47.35796,8.55521,Entire home/apt,0,1,236,2026-06-05,2.64,145,49,16,
32087275,"Apto. Seefeld Zurich, near Lake, with canopy bed",144152326,1462970702631973187,Ione,Kreis 8,Mühlebach,47.35694,8.5561,Entire home/apt,0,13,17,2026-06-08,0.24,1,352,2,
32295519,Spacious Maisonette with garden in the city,5148068,1462673968573609502,Daniel,Kreis 7,Hirslanden,47.35487,8.58062,Entire home/apt,,3,2,2019-08-11,0.02,1,0,0,
32309176,Private Room in Cozy Flat – Great Location,16677503,1462992449162858925,Lilian,Kreis 10,Wipkingen,47.3874,8.53458,Private room,,1,27,2025-05-30,0.69,1,0,0,
32346655,Awesome 2BR flat near lake/city center (SF16),23561865,1465274926504678242,Dimiter,Kreis 8,Mühlebach,47.36126,8.55173,Entire home/apt,0,2,108,2026-05-16,1.21,145,105,16,
32379048,Zimmer in Idyll. altem Haus 9. Min. vom Zentrum,122070790,1468238582252404000,Sandra,Kreis 9,Albisrieden,47.36484,8.49215,Private room,0,4,3,2025-07-11,0.04,2,63,1,
32441488,Spacious apartment in Zurich's District 5,72547427,1466895812723715496,Kristina Jana,Kreis 4,Langstrasse,47.38039,8.53385,Entire home/apt,,2,22,2023-01-21,0.25,1,0,0,
32523536,Manesse Room 4,174690521,1468694627946840738,Michael,Kreis 3,Alt-Wiedikon,47.3669,8.5214,Private room,,1,436,2026-06-22,5.14,3,310,59,
32585235,schönes ruhiges sonniges Zimmer mit Gartensicht,244894367,1463284485943083934,Lena,Kreis 7,Witikon,47.35655,8.60086,Private room,0,1,7,2023-05-31,0.08,3,365,0,
32626611,Amazing studio (37 sqm) city center/Enge (Wille 4),23561865,1465274926504678242,Dimiter,Kreis 2,Enge,47.36376,8.53257,Entire home/apt,0,2,66,2026-06-16,0.75,145,20,24,
32649111,Privatspa Savon Noir,33086768,1465484464036430149,Privatspa,Kreis 9,Altstetten,47.38631,8.48693,Entire home/apt,1,1,65,2026-05-03,0.75,1,363,2,
32765207,"Schöne Ferienwohnung im Grünen, unweit vom Zentrum",246423582,1469307252361653444,Thao,Kreis 12,Schwamendingen-Mitte,47.40223,8.56614,Entire home/apt,,1,10,2020-09-17,0.12,1,0,0,
32880154,"Rooftop, bright & central  room with own balcony",13365928,1462909528045433541,Maher,Kreis 2,Enge,47.36146,8.52671,Private room,0,3,75,2026-06-21,0.85,3,45,9,
32957012,Urban Jungle Loft,16196501,1462980845672176346,Cynthia & Mathieu,Kreis 9,Altstetten,47.38531,8.50402,Entire home/apt,,21,0,,,1,0,0,
33067330,Studio in Wollishofen for Male Professional,248840632,1463295085317287391,Alexander,Kreis 2,Wollishofen,47.34845,8.53307,Entire home/apt,,25,7,2022-06-30,0.08,1,0,0,
33085569,Hippes 4* Hotel im Trendquartier - Doppelzimmer,249003124,1469320246777903929,Züri,Kreis 5,Escher Wyss,47.38848,8.52261,Hotel room,0,1,575,2026-06-06,6.56,2,292,123,
33147445,Executive 2BR flat in the city centre - Mainau 9,23561865,1465274926504678242,Dimiter,Kreis 8,Mühlebach,47.36124,8.55203,Entire home/apt,0,2,52,2026-06-16,0.59,145,10,9,
33148119,Fantastic 2BD flat/ near lake/ 110sqm (Mainau 10),23561865,1465274926504678242,Dimiter,Kreis 8,Mühlebach,47.36124,8.55203,Entire home/apt,0,1,68,2026-05-26,0.94,145,36,19,
33150798,Geniales 3 Sterne Boutique Hotel zentral gelegen,97919881,1467179257253805849,Zurich Swiss Chocolate,Kreis 1,Hochschulen,47.37742,8.54365,Hotel room,,1,758,2026-06-08,8.87,1,295,113,
33152255,Einzigartiges Swissstyle Hotel an ruhiger Citylage,249607672,1469323157525578359,Swiss Night,Kreis 7,Hottingen,47.37027,8.55104,Hotel room,0,1,326,2026-06-01,3.73,2,291,56,
33207907,Zurlinden Apt2 with 2 balconies,40667302,1465605745221598258,Peter,Kreis 3,Sihlfeld,47.37559,8.51154,Entire home/apt,,7,0,,,14,183,0,
33243948,Room in bright & charming 4.5 appartement Zurich,199678132,1469041044450691962,Silvia,Kreis 6,Oberstrass,47.38318,8.54891,Private room,,2,2,2026-06-14,2,1,188,2,
33326644,Hübsche Unterkunft im City Center,102198179,1467226477801864312,Jackie,Kreis 3,Sihlfeld,47.36913,8.5257,Entire home/apt,,1,4,2021-07-24,0.06,1,0,0,
33360498,Attic Singleroom for rent@the Villa,94601949,1462858300617449727,Judy,Kreis 7,Fluntern,47.37609,8.56596,Private room,0,1,74,2026-05-09,0.90,6,227,16,
33461629,Charming studio with large terrace near University,2756864,1462526114581606002,Jennifer,Kreis 6,Unterstrass,47.384,8.54413,Entire home/apt,0,14,0,,,3,333,0,
33572316,Peaceful mid size room in green area of the city,142652075,1468408047274326255,Lazhar,Kreis 11,Seebach,47.41867,8.5435,Private room,0,3,25,2025-10-18,0.29,9,364,2,
33740170,Peaceful room with own kitchen,142652075,1468408047274326255,Lazhar,Kreis 11,Seebach,47.41862,8.54482,Private room,0,4,29,2024-10-15,0.34,9,364,0,
33800187,Bright room with new furniture in best location,101114274,1462872877633393510,Andreas,Kreis 5,Gewerbeschule,47.38214,8.52955,Private room,,1,245,2024-02-05,2.79,2,0,0,
33820792,Cozy room in the heart of Zürich,14668334,1462944050650671276,Lea,Kreis 4,Langstrasse,47.37627,8.52315,Private room,0,1,131,2026-06-08,1.95,3,93,31,
33854276,"Helle, ruhige 4-Zimmer-Wohnung nahe beim Zentrum",16289563,1462983151670318493,Sybille,Kreis 6,Oberstrass,47.3831,8.54497,Entire home/apt,,4,6,2024-06-27,0.07,1,0,0,
33993690,4 bedroom Zurich flat with lovely city view,62954320,1466777057137816700,Rakhal,Kreis 10,Höngg,47.40018,8.50439,Entire home/apt,,3,67,2026-01-01,0.77,9,0,1,
34105681,"Am Puls von Zürich, Apart. 06",84830246,1467023971865534936,Bandula,Kreis 5,Gewerbeschule,47.38221,8.53019,Entire home/apt,,1,41,2020-03-14,0.47,6,0,0,
34283991,Sunny bright apartment,30287798,1465445751087722091,Tobi,Kreis 1,Rathaus,47.3744086,8.543719399999999,Entire home/apt,,1,297,2026-06-09,3.42,1,286,33,
34300920,Zürich: Zimmer in Atelierwohnung im Grünen,247949502,1469314965201493527,Josefine,Kreis 11,Affoltern,47.4251,8.50299,Private room,0,5,99,2026-05-06,1.15,1,41,17,
34411854,Central Room only to sleep!!! Zurich main Station,1766335,1462577858998444713,Manuel,Kreis 5,Gewerbeschule,47.38347,8.53357,Private room,,1,109,2023-06-14,1.25,1,0,0,
34472705,Close to city center and the forest,144538506,1468422349412590089,Barbara,Kreis 6,Unterstrass,47.40005,8.53438,Private room,,2,128,2026-02-16,1.48,1,3,7,
34571687,Comfortable stay in the center of Zurich,19898314,1463094194014389716,Katarína,Kreis 3,Alt-Wiedikon,47.3676,8.52111,Private room,0,1,8,2019-10-05,0.09,3,364,0,
34674097,Lovely studio at the city with balcony and views,13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Mühlebach,47.35055,8.56207,Entire home/apt,0,2,86,2026-06-16,0.99,55,348,2,
34678447,Modern apt in the heart of Zürich,69230957,1462789496012086838,Nathalie,Kreis 7,Hottingen,47.3663,8.54986,Entire home/apt,,14,14,2020-10-11,0.16,1,0,0,
34795712,Charming flat  Zurich Seefeld near Opera/Bellevue,2756864,1462526114581606002,Jennifer,Kreis 8,Mühlebach,47.36496,8.55184,Entire home/apt,0,5,4,2023-01-26,0.05,3,181,0,
34811356,Vegan friendly PR close lake and 10min mainstation,229666454,1463233234599779939,Martina,Kreis 8,Seefeld,47.35449,8.55615,Private room,,7,46,2022-06-18,0.54,1,0,0,
34941952,"City Center Flat Near Art Museum, Lake & Old City",220605955,1469164808021483802,Cristian,Kreis 7,Hottingen,47.3689,8.5545,Entire home/apt,0,1,98,2026-05-31,1.17,2,52,10,
34995176,Design Junior One Bedroom Apartment,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,,7,9,2025-09-14,0.11,48,0,2,
35025688,"Beautiful and bright apartment, 20 min from Centre",263856201,1469395617516690338,Juerg & Valeria,Kreis 7,Witikon,47.36074,8.58245,Entire home/apt,0,2,68,2026-06-22,0.80,3,284,3,
35123328,Studio fully equipped: Zürich Old Town,58057483,1462739000156320164,Karina,Kreis 1,Rathaus,47.37117,8.54558,Entire home/apt,,3,54,2022-08-25,0.63,1,0,0,
35142524,1 niedliches WG Stadtzimmer,163025967,1468586465880824802,Christa,Kreis 11,Oerlikon,47.40615,8.55209,Private room,0,5,27,2026-04-30,0.32,3,261,2,
35174440,Design Studio with balcony,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,7,0,,,48,75,0,
35178707,Design Studio with balcony,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,,7,4,2026-04-24,0.34,48,57,4,
35179129,Design Studio with balcony,58818657,1466704666219617003,Book A Home AG,Kreis 6,Unterstrass,47.38244,8.54064,Entire home/apt,0,7,36,2026-06-06,0.42,48,61,8,
35179702,Design Studio with balcony,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,7,0,,,48,75,0,
35180162,Design Studio with balcony,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,7,3,2025-08-15,0.04,48,75,2,
35180437,Design Studio with balcony,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,7,0,,,48,75,0,
35180837,Design Studio with balcony,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,7,0,,,48,75,0,
35181180,Design Studio with Balcony,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,7,9,2026-05-08,0.11,48,75,2,
35181676,Design Studio with balcony,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,7,0,,,48,75,0,
35182110,Design Studio,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,7,29,2026-03-30,0.37,48,327,11,
35182388,Design Apartment / in processing,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,3,1,2019-11-01,0.01,48,361,0,
35182675,Design Studio in Zurich City,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,7,3,2025-10-17,0.09,48,87,1,
35183779,Design Studio in Zurich City,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,7,5,2025-10-21,0.21,48,87,2,
35184191,Design Studio in Zurich City,58818657,1466704666219617003,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,0,7,20,2025-10-06,0.24,48,87,4,
35188032,Chic & Cosy Boutique Studio in Zurich-City / Opera,198265997,1463136657151989450,Mia,Kreis 7,Hottingen,47.36615,8.55474,Entire home/apt,0,2,5,2021-05-25,0.06,4,365,0,
35323413,Zurich city apt (2 bd + 1 living room),34541936,1465507726438345467,Strahinja,Kreis 4,Hard,47.37879,8.51303,Entire home/apt,,1,275,2026-06-11,3.25,11,3,49,
35324463,Cozy Studio Apartment,150070445,1468476805191393609,Sophie,Kreis 2,Enge,47.366767100188994,8.528257019049077,Entire home/apt,,2,13,2026-06-21,1.10,1,0,13,
35492554,Villa Allegra Studio - Bohemian chic in Zurich,25608057,1465346069051249074,Dayana,Kreis 7,Hottingen,47.37142,8.56339,Entire home/apt,,3,255,2026-06-15,3.07,2,57,39,
35494092,Villa Allegra 2BR - Bohemian chic in Zurich,25608057,1465346069051249074,Dayana,Kreis 7,Hottingen,47.37197,8.56256,Entire home/apt,0,2,300,2026-06-28,3.61,2,116,44,
35512110,RARE GEM - Downtown 2-BR Apt with Big Terrace Diam,15038541,1462952751435789724,GEMINI Zurich Apartments,Kreis 4,Langstrasse,47.3736225,8.5273522,Entire home/apt,0,1,538,2026-06-25,6.31,17,24,51,
35527567,Familienwohnung/ WG,267272723,1469413084651778033,Clara,Kreis 9,Albisrieden,47.37232,8.493,Entire home/apt,,60,2,2022-07-27,0.02,1,0,0,
35671028,Nicely furnished Appartment in the Heart of Zurich,70473116,1466872436427130946,Luisa,Kreis 4,Langstrasse,47.37883,8.52039,Entire home/apt,,3,1,2019-06-24,0.01,1,0,0,
35831060,Le Bijou Bahnhofstrasse / Paradeplatz LB18A,475053,1462519309454418320,James,Kreis 1,Lindenhof,47.36874,8.53988,Entire home/apt,,1,65,2026-06-25,0.76,14,311,12,
35834410,Le Bijou Bahnhofstrasse / Paradeplatz LB18B,475053,1462519309454418320,James,Kreis 1,Lindenhof,47.36874,8.53988,Entire home/apt,,1,36,2026-06-08,0.42,14,351,6,
35835296,Le Bijou Bahnhofstrasse / Paradeplatz LB18C,475053,1462519309454418320,James,Kreis 1,Lindenhof,47.36874,8.53988,Entire home/apt,,1,89,2026-05-08,1.05,14,300,10,
36033611,"central, bright room 600m from Zürich main station",271079436,1463351939931442796,Thor,Kreis 4,Langstrasse,47.3767,8.52891,Private room,0,10,44,2026-02-05,0.52,2,135,3,
